treat,econ_hard,depress1,sex,age,occp,marital,nonwhite,educ,income,job_seek,depress2,work1,comply,control,job_dich,job_disc,depress,education,educationA,educationB
1,4.32999992370605,2.08999991416931,0,33.9205474853516,professionals,married,white0,somcol,25t39k,5,1.45454549789429,psyemp,1,treat,1,4,-0.635454416275024,B,B,A
1,3.32999992370605,2.1800000667572,1,30.3917808532715,operatives/kindred wrks,divrcd,white0,somcol,lt15k,5,1.81818187236786,psyemp,0,treat,1,4,-0.361818194389343,B,B,A
0,4.32999992370605,1.36000001430511,1,39.6657524108887,manegerial,divrcd,white0,highsc,15t24k,4.83333349227905,1,psyump,0,control,1,4,-0.360000014305115,A,A,A
1,4,2.8199999332428,0,28.3424663543701,sales workers,married,white0,somcol,40t49k,3.83333325386047,2.81818175315857,psyump,1,treat,0,3,-0.00181818008422852,B,B,A
1,2,1.36000001430511,1,50.3863029479981,clerical/kindred,married,white0,highsc,50k+,4.66666650772095,1.18181812763214,psyump,1,treat,1,4,-0.178181886672974,A,A,A
0,2.32999992370605,1.0900000333786,1,25.0821914672852,clerical/kindred,divrcd,white0,somcol,50k+,3.33333325386047,1.27272725105286,psyemp,0,control,0,2,0.182727217674255,B,B,A
1,4.67000007629395,2,0,20.7561645507813,laborers/service wrks,nevmarr,white0,highsc,25t39k,5,1,psyump,1,treat,1,4,-1,A,A,A
0,3.32999992370605,2.70000004768372,1,46.3232879638672,manegerial,divrcd,white0,highsc,15t24k,4.16666650772095,3.18181824684143,psyemp,0,control,1,3,0.481818199157715,A,A,A
1,1.33000004291534,1.66999995708466,1,39.9589042663574,clerical/kindred,married,white0,somcol,50k+,4.16666650772095,1.45454549789429,psyump,1,treat,1,3,-0.215454459190369,B,B,A
1,2.32999992370605,2.1800000667572,1,32.9863014221191,manegerial,nevmarr,white0,gradwk,50k+,3.33333325386047,2.72727274894714,psyump,1,treat,0,2,0.547272682189941,C,B,B
0,2.67000007629395,2.45000004768372,0,29.3041095733643,craftsmen/foremen/kindred,married,white0,somcol,25t39k,3.66666674613953,1.90909087657928,psyump,0,control,0,3,-0.540909171104431,B,B,A
1,3.67000007629395,2.1800000667572,1,33.4383544921875,clerical/kindred,nevmarr,white0,highsc,15t24k,4.5,1.81818187236786,psyump,1,treat,1,4,-0.361818194389343,A,A,A
1,2.32999992370605,1.17999994754791,1,33.8712310791016,manegerial,nevmarr,non.white1,bach,25t39k,5,1.18181812763214,psyump,0,treat,1,4,0.00181818008422852,C,B,B
1,2.32999992370605,1,0,46.0109596252441,manegerial,married,white0,highsc,25t39k,4,1.09090912342072,psyump,1,treat,1,3,0.0909091234207153,A,A,A
0,3.32999992370605,2,0,36.2904090881348,laborers/service wrks,married,white0,highsc,40t49k,3.5,2.18181824684143,psyump,0,control,0,3,0.181818246841431,A,A,A
1,3.32999992370605,2,0,61.2767105102539,sales workers,married,white0,gradwk,25t39k,3.83333325386047,2.54545450210571,psyump,1,treat,0,3,0.545454502105713,C,B,B
1,3,1.26999998092651,0,44.7753410339355,clerical/kindred,married,white0,highsc,40t49k,4.66666650772095,1.45454549789429,psyump,1,treat,1,4,0.184545516967773,A,A,A
1,3.32999992370605,1.0900000333786,0,57.1123275756836,professionals,married,white0,gradwk,25t39k,4.33333349227905,2.18181824684143,psyump,1,treat,1,3,1.09181821346283,C,B,B
1,3.32999992370605,2.45000004768372,1,27.6767120361328,manegerial,nevmarr,white0,highsc,15t24k,4.16666650772095,1.09090912342072,psyemp,1,treat,1,3,-1.359090924263,A,A,A
1,2,2.8199999332428,0,44.4904098510742,professionals,nevmarr,white0,somcol,25t39k,4.16666650772095,1.81818187236786,psyump,1,treat,1,3,-1.00181806087494,B,B,A
0,3.32999992370605,2.45000004768372,0,52.1342468261719,manegerial,married,white0,bach,40t49k,5,1.09090912342072,psyemp,0,control,1,4,-1.359090924263,C,B,B
0,1,1,1,26.9616432189941,clerical/kindred,divrcd,white0,somcol,15t24k,4.5,1.36363637447357,psyump,0,control,1,4,0.363636374473572,B,B,A
1,3,1.82000005245209,0,41.1041107177734,manegerial,nevmarr,white0,bach,25t39k,4.83333349227905,1.90909087657928,psyump,0,treat,1,4,0.0890908241271973,C,B,B
0,2.67000007629395,2.8199999332428,0,26.2547950744629,sales workers,nevmarr,white0,gradwk,50k+,2.66666674613953,2.18181824684143,psyemp,0,control,0,2,-0.638181686401367,C,B,B
1,2.67000007629395,2.8199999332428,1,32.1095886230469,professionals,married,white0,gradwk,25t39k,3.66666674613953,4.18181800842285,psyemp,1,treat,0,3,1.36181807518005,C,B,B
1,4,2.8199999332428,1,44.613697052002,craftsmen/foremen/kindred,married,non.white1,somcol,25t39k,4.83333349227905,2.54545450210571,psyump,0,treat,1,4,-0.274545431137085,B,B,A
0,3.32999992370605,2.35999989509583,0,33.2575340270996,manegerial,separtd,white0,highsc,15t24k,3.16666674613953,2.63636374473572,psyump,0,control,0,2,0.276363849639893,A,A,A
1,4.32999992370605,1.63999998569489,1,42.9013710021973,manegerial,divrcd,white0,somcol,lt15k,5,1.54545450210571,psyump,0,treat,1,4,-0.0945454835891724,B,B,A
1,2.32999992370605,1.83000004291534,0,63.0219192504883,craftsmen/foremen/kindred,married,white0,somcol,50k+,4.5,2,psyump,1,treat,1,4,0.169999957084656,B,B,A
0,4.67000007629395,2.45000004768372,0,33.4000015258789,laborers/service wrks,divrcd,white0,somcol,lt15k,3.5,2,psyemp,0,control,0,3,-0.450000047683716,B,B,A
0,4.67000007629395,2.45000004768372,1,28.7808227539063,laborers/service wrks,nevmarr,non.white1,somcol,lt15k,3.66666674613953,2.90909099578857,psyump,0,control,0,3,0.459090948104858,B,B,A
1,3.32999992370605,1,0,29.7342472076416,craftsmen/foremen/kindred,married,white0,highsc,25t39k,4.33333349227905,3.27272725105286,psyump,1,treat,1,3,2.27272725105286,A,A,A
0,2.67000007629395,1.54999995231628,1,43.736988067627,manegerial,divrcd,white0,somcol,25t39k,4,1.45454549789429,psyemp,0,control,1,3,-0.0954544544219971,B,B,A
1,3.32999992370605,1.45000004768372,0,29.1095886230469,sales workers,married,white0,bach,25t39k,4,1.36363637447357,psyump,0,treat,1,3,-0.086363673210144,C,B,B
0,3,2.45000004768372,0,36.4301376342773,craftsmen/foremen/kindred,married,white0,highsc,40t49k,4,2.72727274894714,psyemp,0,control,1,3,0.277272701263428,A,A,A
1,3.32999992370605,1.73000001907349,0,25.3726024627686,laborers/service wrks,nevmarr,white0,somcol,lt15k,4.33333349227905,1.54545450210571,psyump,0,treat,1,3,-0.184545516967773,B,B,A
1,2,1.0900000333786,0,44.6328773498535,operatives/kindred wrks,married,non.white1,somcol,50k+,3.16666674613953,1.36363637447357,psyemp,0,treat,0,2,0.273636341094971,B,B,A
1,3.67000007629395,2.35999989509583,1,34.8739738464356,operatives/kindred wrks,divrcd,white0,somcol,15t24k,4,2.27272725105286,psyemp,0,treat,1,3,-0.0872726440429688,B,B,A
1,1.33000004291534,1.73000001907349,1,36.9835624694824,clerical/kindred,married,white0,highsc,50k+,3,1,psyump,0,treat,0,2,-0.730000019073486,A,A,A
1,3,2,0,41.4191780090332,professionals,nevmarr,white0,gradwk,50k+,3.16666674613953,2.27272725105286,psyemp,1,treat,0,2,0.272727251052856,C,B,B
1,2.32999992370605,2.1800000667572,0,25.8849315643311,professionals,nevmarr,white0,bach,25t39k,4.66666650772095,1.81818187236786,psyump,1,treat,1,4,-0.361818194389343,C,B,B
1,3.32999992370605,2.35999989509583,1,30.9424648284912,professionals,nevmarr,white0,somcol,15t24k,3,2.63636374473572,psyump,0,treat,0,2,0.276363849639893,B,B,A
1,4,2.8199999332428,1,36.6356163024902,manegerial,nevmarr,non.white1,highsc,15t24k,4.5,1.27272725105286,psyump,1,treat,1,4,-1.54727268218994,A,A,A
0,3,2.35999989509583,1,60.4575347900391,clerical/kindred,married,white0,somcol,25t39k,3.16666674613953,2.09090900421143,psyump,0,control,0,2,-0.269090890884399,B,B,A
1,2.32999992370605,2,0,37.0986289978027,professionals,married,white0,somcol,50k+,4,1.36363637447357,psyemp,0,treat,1,3,-0.636363625526428,B,B,A
0,2,1.17999994754791,1,31.6000003814697,professionals,nevmarr,white0,bach,15t24k,4.66666650772095,1.09090912342072,psyump,0,control,1,4,-0.0890908241271973,C,B,B
1,3,1.63999998569489,1,23.0602741241455,clerical/kindred,nevmarr,non.white1,somcol,lt15k,4.66666650772095,1,psyump,1,treat,1,4,-0.639999985694885,B,B,A
1,1,1.45000004768372,1,35.3041114807129,clerical/kindred,married,white0,gradwk,50k+,4,1.45454549789429,psyump,1,treat,1,3,0.00454545021057129,C,B,B
0,4.67000007629395,2.08999991416931,0,30.9260272979736,craftsmen/foremen/kindred,nevmarr,white0,highsc,15t24k,3.66666674613953,1.45454549789429,psyump,0,control,0,3,-0.635454416275024,A,A,A
1,2.67000007629395,1.45000004768372,0,24.1150684356689,laborers/service wrks,nevmarr,non.white1,highsc,25t39k,3.83333325386047,1.09090912342072,psyemp,1,treat,0,3,-0.359090924263001,A,A,A
0,3,2.73000001907349,1,20.5315074920654,sales workers,nevmarr,white0,somcol,15t24k,4,1,psyump,0,control,1,3,-1.73000001907349,B,B,A
1,3.67000007629395,2.26999998092651,0,41.6465759277344,craftsmen/foremen/kindred,divrcd,white0,bach,lt15k,3,2.09090900421143,psyump,1,treat,0,2,-0.179090976715088,C,B,B
1,1.33000004291534,2.1800000667572,1,40.6849327087402,clerical/kindred,married,white0,bach,50k+,4.83333349227905,1.45454549789429,psyump,1,treat,1,4,-0.725454568862915,C,B,B
1,3.67000007629395,2.64000010490418,0,54.8602752685547,operatives/kindred wrks,married,white0,lt-hs,15t24k,4.5,1.63636362552643,psyump,1,treat,1,4,-1.00363647937775,A,A,A
1,2.32999992370605,2.64000010490418,1,27.0520553588867,manegerial,nevmarr,white0,bach,15t24k,4,1.90909087657928,psyemp,1,treat,1,3,-0.73090922832489,C,B,B
1,2.67000007629395,1,0,49.1178092956543,professionals,married,white0,gradwk,25t39k,4.66666650772095,1.18181812763214,psyump,1,treat,1,4,0.181818127632141,C,B,B
1,3.32999992370605,1.73000001907349,1,44.3397254943848,sales workers,married,white0,highsc,50k+,4.16666650772095,1.09090912342072,psyemp,1,treat,1,3,-0.639090895652771,A,A,A
0,2.67000007629395,2.45000004768372,1,35.7260284423828,clerical/kindred,married,white0,somcol,50k+,3.83333325386047,1.81818187236786,psyump,0,control,0,3,-0.631818175315857,B,B,A
0,2.67000007629395,1.63999998569489,0,46.7945213317871,manegerial,nevmarr,white0,somcol,25t39k,5,1,psyemp,0,control,1,4,-0.639999985694885,B,B,A
0,4.67000007629395,2.73000001907349,0,31.3506851196289,manegerial,separtd,non.white1,gradwk,40t49k,5,3.20000004768372,psyump,0,control,1,4,0.47000002861023,C,B,B
1,5,2.1800000667572,1,39.4438362121582,laborers/service wrks,married,non.white1,somcol,15t24k,4,2.54545450210571,psyump,1,treat,1,3,0.365454435348511,B,B,A
1,3.32999992370605,1.0900000333786,0,37.5835609436035,manegerial,married,white0,highsc,50k+,4,1.18181812763214,psyump,0,treat,1,3,0.09181809425354,A,A,A
1,4,1.36000001430511,0,32.4246559143066,manegerial,married,non.white1,somcol,40t49k,4.5,1,psyemp,0,treat,1,4,-0.360000014305115,B,B,A
0,3.67000007629395,1.26999998092651,0,27.9972610473633,clerical/kindred,married,non.white1,somcol,40t49k,4,1,psyump,0,control,1,3,-0.269999980926514,B,B,A
1,3,1.9099999666214,0,23.1698627471924,laborers/service wrks,nevmarr,non.white1,highsc,25t39k,4,1.63636362552643,psyump,1,treat,1,3,-0.273636341094971,A,A,A
1,3.67000007629395,2.1800000667572,0,30.5616436004639,professionals,nevmarr,white0,bach,lt15k,5,1.09090912342072,psyump,1,treat,1,4,-1.08909094333649,C,B,B
1,3.67000007629395,1.82000005245209,0,39.8191795349121,clerical/kindred,nevmarr,white0,somcol,lt15k,4.5,1.81818187236786,psyump,1,treat,1,4,-0.00181818008422852,B,B,A
1,4,1.9099999666214,0,43.613697052002,manegerial,married,white0,somcol,50k+,4,1.63636362552643,psyump,1,treat,1,3,-0.273636341094971,B,B,A
1,3,1.26999998092651,0,52.3780822753906,manegerial,separtd,white0,bach,50k+,3.66666674613953,1.63636362552643,psyump,1,treat,0,3,0.366363644599915,C,B,B
0,2.32999992370605,2.26999998092651,0,30.4712333679199,craftsmen/foremen/kindred,nevmarr,white0,lt-hs,15t24k,3.5,1.54545450210571,psyemp,0,control,0,3,-0.724545478820801,A,A,A
0,3.67000007629395,2.8199999332428,1,24.3452053070068,clerical/kindred,married,white0,highsc,15t24k,3,2.45454549789429,psyump,0,control,0,2,-0.365454435348511,A,A,A
1,4.67000007629395,2.26999998092651,0,31.6575336456299,clerical/kindred,nevmarr,non.white1,bach,25t39k,4.83333349227905,1.36363637447357,psyump,1,treat,1,4,-0.906363606452942,C,B,B
1,2.67000007629395,1.26999998092651,0,38.9178085327148,craftsmen/foremen/kindred,married,white0,somcol,25t39k,4.33333349227905,1.09090912342072,psyump,1,treat,1,3,-0.179090857505798,B,B,A
1,5,2.73000001907349,0,46.7780838012695,professionals,married,white0,somcol,50k+,4.33333349227905,2,psyump,1,treat,1,3,-0.730000019073486,B,B,A
1,2,1.26999998092651,1,40.3835601806641,laborers/service wrks,married,white0,highsc,25t39k,3.83333325386047,2.27272725105286,psyump,0,treat,0,3,1.00272727012634,A,A,A
0,1,1.26999998092651,1,49.8027381896973,manegerial,married,white0,gradwk,50k+,4.33333349227905,1.09090912342072,psyump,0,control,1,3,-0.179090857505798,C,B,B
1,2,2.54999995231628,0,44.2109603881836,professionals,married,white0,somcol,40t49k,4.5,1.90909087657928,psyemp,1,treat,1,4,-0.640909075737,B,B,A
1,4.67000007629395,1.54999995231628,1,61.5643844604492,professionals,widowed,non.white1,gradwk,40t49k,4.83333349227905,1.27272725105286,psyump,1,treat,1,4,-0.277272701263428,C,B,B
0,3.32999992370605,1.0900000333786,0,34.3698616027832,operatives/kindred wrks,divrcd,white0,somcol,lt15k,4.66666650772095,1.45454549789429,psyemp,0,control,1,4,0.364545464515686,B,B,A
1,2.32999992370605,1.63999998569489,1,19.2082195281982,laborers/service wrks,nevmarr,white0,somcol,lt15k,2.5,1.18181812763214,psyemp,0,treat,0,2,-0.458181858062744,B,B,A
0,4.32999992370605,2.32999992370605,1,33.879451751709,craftsmen/foremen/kindred,married,white0,somcol,50k+,4.16666650772095,2.18181824684143,psyump,0,control,1,3,-0.148181676864624,B,B,A
0,3.32999992370605,2.08999991416931,0,45.2630119323731,operatives/kindred wrks,nevmarr,white0,somcol,lt15k,3.33333325386047,2.54545450210571,psyump,0,control,0,2,0.455454587936401,B,B,A
1,2.67000007629395,2,0,29.8493156433106,clerical/kindred,married,white0,somcol,25t39k,5,2.09090900421143,psyemp,0,treat,1,4,0.0909090042114258,B,B,A
1,5,2.1800000667572,0,36.9671249389648,sales workers,divrcd,white0,somcol,25t39k,4.5,1,psyemp,1,treat,1,4,-1.1800000667572,B,B,A
0,2,2.45000004768372,1,58.0219192504883,clerical/kindred,widowed,white0,highsc,40t49k,4.16666650772095,2.45454549789429,psyump,0,control,1,3,0.00454545021057129,A,A,A
1,2.67000007629395,2.54999995231628,1,50.3808212280273,clerical/kindred,married,white0,highsc,50k+,3.33333325386047,2.36363625526428,psyump,1,treat,0,2,-0.186363697052002,A,A,A
1,1.33000004291534,1,1,44.5178070068359,professionals,married,white0,bach,50k+,5,1.09090912342072,psyemp,0,treat,1,4,0.0909091234207153,C,B,B
1,1.33000004291534,2.20000004768372,1,24.4301376342773,sales workers,nevmarr,white0,bach,lt15k,2.16666674613953,1.72727274894714,psyemp,0,treat,0,1,-0.472727298736572,C,B,B
1,1.33000004291534,2.91000008583069,1,17.4876708984375,laborers/service wrks,nevmarr,white0,lt-hs,25t39k,2.83333325386047,2.90909099578857,psyump,0,treat,0,2,-0.000909090042114258,A,A,A
0,4,2.45000004768372,0,44.9643821716309,operatives/kindred wrks,married,white0,highsc,15t24k,4.16666650772095,1.81818187236786,psyemp,0,control,1,3,-0.631818175315857,A,A,A
1,3.32999992370605,1.63999998569489,1,29.7999992370606,clerical/kindred,nevmarr,white0,bach,15t24k,4,1.45454549789429,psyump,1,treat,1,3,-0.185454487800598,C,B,B
1,3,1.36000001430511,1,18.6794528961182,clerical/kindred,nevmarr,white0,lt-hs,15t24k,5,1.27272725105286,psyemp,1,treat,1,4,-0.0872727632522583,A,A,A
1,2.67000007629395,1.45000004768372,0,35.5452041625977,professionals,nevmarr,white0,somcol,40t49k,4.83333349227905,1.27272725105286,psyemp,0,treat,1,4,-0.177272796630859,B,B,A
1,2.67000007629395,1.0900000333786,1,28.23561668396,manegerial,nevmarr,white0,highsc,15t24k,4.83333349227905,1,psyump,0,treat,1,4,-0.0900000333786011,A,A,A
1,4,2.64000010490418,1,28.9835624694824,operatives/kindred wrks,divrcd,white0,highsc,lt15k,3,3.36363625526428,psyump,0,treat,0,2,0.723636150360107,A,A,A
1,1.66999995708466,1.73000001907349,1,34.6027412414551,sales workers,married,white0,somcol,50k+,4,1.09090912342072,psyump,1,treat,1,3,-0.639090895652771,B,B,A
1,1.66999995708466,1.73000001907349,0,24.0821914672852,laborers/service wrks,nevmarr,white0,highsc,15t24k,3,1.27272725105286,psyemp,1,treat,0,2,-0.45727276802063,A,A,A
1,3.67000007629395,2,1,32.7013702392578,clerical/kindred,married,white0,somcol,50k+,3,1.72727274894714,psyump,0,treat,0,2,-0.272727251052856,B,B,A
1,4.67000007629395,2.08999991416931,1,28.1232872009277,operatives/kindred wrks,married,white0,highsc,25t39k,4.83333349227905,2.18181824684143,psyump,0,treat,1,4,0.0918183326721191,A,A,A
1,5,2.26999998092651,1,57.6465759277344,operatives/kindred wrks,married,white0,lt-hs,15t24k,2.33333325386047,2.90909099578857,psyump,0,treat,0,1,0.639091014862061,A,A,A
1,1.66999995708466,1.45000004768372,0,39.9397277832031,professionals,married,white0,gradwk,25t39k,3.83333325386047,2.45454549789429,psyump,0,treat,0,3,1.00454545021057,C,B,B
0,2.32999992370605,2.64000010490418,1,45.5506858825684,laborers/service wrks,divrcd,white0,somcol,lt15k,3,1.36363637447357,psyump,0,control,0,2,-1.2763637304306,B,B,A
1,3.32999992370605,2.35999989509583,0,39.9095878601074,professionals,divrcd,white0,somcol,25t39k,4.33333349227905,2.09090900421143,psyemp,1,treat,1,3,-0.269090890884399,B,B,A
1,3,2.20000004768372,0,30.0767116546631,laborers/service wrks,nevmarr,non.white1,somcol,lt15k,5,1.81818187236786,psyump,1,treat,1,4,-0.381818175315857,B,B,A
0,4.67000007629395,2.08999991416931,1,36.9479446411133,clerical/kindred,married,white0,somcol,40t49k,3.66666674613953,4.90909099578857,psyump,0,control,0,3,2.81909108161926,B,B,A
1,3.67000007629395,2.45000004768372,0,30.1041088104248,operatives/kindred wrks,nevmarr,white0,lt-hs,15t24k,3.16666674613953,2.18181824684143,psyump,0,treat,0,2,-0.268181800842285,A,A,A
1,3,1.73000001907349,1,55.8191795349121,professionals,married,white0,gradwk,40t49k,4.83333349227905,1.18181812763214,psyemp,1,treat,1,4,-0.548181891441345,C,B,B
1,3,2.64000010490418,0,44.3342475891113,clerical/kindred,divrcd,white0,bach,25t39k,4,2.27272725105286,psyump,1,treat,1,3,-0.367272853851318,C,B,B
0,3.32999992370605,2.64000010490418,0,39.1726036071777,professionals,nevmarr,white0,gradwk,15t24k,4.83333349227905,2.18181824684143,psyemp,0,control,1,4,-0.458181858062744,C,B,B
1,4.32999992370605,2.32999992370605,1,26.8246574401856,laborers/service wrks,nevmarr,non.white1,lt-hs,lt15k,3.16666674613953,4.27272748947144,psyump,1,treat,0,2,1.94272756576538,A,A,A
1,3.67000007629395,2.08999991416931,1,40.9917793273926,professionals,nevmarr,white0,gradwk,15t24k,4.66666650772095,2.27272725105286,psyump,1,treat,1,4,0.182727336883545,C,B,B
0,3.67000007629395,2.54999995231628,0,24.0821914672852,laborers/service wrks,married,white0,highsc,lt15k,4.33333349227905,1.45454549789429,psyump,0,control,1,3,-1.095454454422,A,A,A
1,2.67000007629395,1.9099999666214,1,35.6958885192871,clerical/kindred,married,white0,highsc,25t39k,3.16666674613953,1.54545450210571,psyump,1,treat,0,2,-0.364545464515686,A,A,A
1,4,3,0,40.5452041625977,craftsmen/foremen/kindred,nevmarr,white0,somcol,lt15k,4,1.81818187236786,psyump,1,treat,1,3,-1.18181812763214,B,B,A
1,3.32999992370605,1.73000001907349,1,37.3452072143555,clerical/kindred,married,white0,somcol,25t39k,4.33333349227905,1.45454549789429,psyemp,0,treat,1,3,-0.275454521179199,B,B,A
0,3.67000007629395,2.1800000667572,1,20.663013458252,laborers/service wrks,nevmarr,non.white1,somcol,lt15k,3.66666674613953,2,psyump,0,control,0,3,-0.180000066757202,B,B,A
1,2.32999992370605,2.09999990463257,1,22.9972610473633,clerical/kindred,divrcd,white0,somcol,15t24k,4.83333349227905,1.18181812763214,psyemp,0,treat,1,4,-0.918181777000427,B,B,A
1,4,1.0900000333786,1,37.5534248352051,clerical/kindred,married,white0,somcol,40t49k,4.83333349227905,1.27272725105286,psyump,1,treat,1,4,0.182727217674255,B,B,A
0,5,1.54999995231628,0,31.6657543182373,craftsmen/foremen/kindred,nevmarr,white0,lt-hs,15t24k,2.66666674613953,1,psyump,0,control,0,2,-0.549999952316284,A,A,A
1,4.32999992370605,2.59999990463257,1,29.7917804718018,clerical/kindred,married,white0,gradwk,25t39k,5,2.18181824684143,psyump,1,treat,1,4,-0.418181657791138,C,B,B
0,4.67000007629395,1.79999995231628,1,39.8958892822266,laborers/service wrks,divrcd,white0,lt-hs,lt15k,2.33333325386047,1.36363637447357,psyump,0,control,0,1,-0.436363577842712,A,A,A
0,3.32999992370605,2.1800000667572,0,37.0027389526367,manegerial,nevmarr,non.white1,highsc,lt15k,4.16666650772095,3.63636374473572,psyemp,0,control,1,3,1.45636367797852,A,A,A
1,4,1.39999997615814,1,39.9835624694824,clerical/kindred,married,white0,highsc,25t39k,3.83333325386047,1.36363637447357,psyump,1,treat,0,3,-0.0363636016845703,A,A,A
1,3.32999992370605,1.39999997615814,0,30.9342460632324,professionals,married,non.white1,gradwk,15t24k,3.66666674613953,2.27272725105286,psyump,0,treat,0,3,0.872727274894714,C,B,B
1,1.33000004291534,1.0900000333786,0,27.2301368713379,professionals,married,white0,somcol,15t24k,5,1.18181812763214,psyemp,0,treat,1,4,0.09181809425354,B,B,A
1,1.66999995708466,1.17999994754791,1,22.9342460632324,sales workers,nevmarr,non.white1,somcol,50k+,4,1,psyump,0,treat,1,3,-0.179999947547913,B,B,A
1,4.67000007629395,1.63999998569489,0,33.7178077697754,laborers/service wrks,nevmarr,white0,somcol,40t49k,2.66666674613953,1.09090912342072,psyump,0,treat,0,2,-0.54909086227417,B,B,A
1,4.32999992370605,2.73000001907349,1,33.3835601806641,laborers/service wrks,divrcd,white0,somcol,50k+,4.5,1.72727274894714,psyemp,1,treat,1,4,-1.00272727012634,B,B,A
1,4,1.17999994754791,1,23.0493144989014,craftsmen/foremen/kindred,nevmarr,non.white1,somcol,25t39k,2,1.54545450210571,psyemp,0,treat,0,1,0.3654545545578,B,B,A
1,2.32999992370605,2.26999998092651,1,37.8109588623047,clerical/kindred,nevmarr,white0,bach,25t39k,3.83333325386047,1.70000004768372,psyump,0,treat,0,3,-0.569999933242798,C,B,B
1,5,1.73000001907349,1,26.452054977417,laborers/service wrks,nevmarr,white0,bach,15t24k,4.16666650772095,1.27272725105286,psyump,1,treat,1,3,-0.45727276802063,C,B,B
1,5,1.63999998569489,0,41.4657516479492,laborers/service wrks,divrcd,non.white1,highsc,lt15k,3.5,2.72727274894714,psyump,1,treat,0,3,1.08727276325226,A,A,A
0,2,2.26999998092651,1,34.169864654541,professionals,married,white0,gradwk,50k+,3.66666674613953,1.27272725105286,psyump,0,control,0,3,-0.997272729873657,C,B,B
0,2,1.17999994754791,1,42.4082183837891,clerical/kindred,married,white0,highsc,50k+,3,1.45454549789429,psyump,0,control,0,2,0.274545550346375,A,A,A
0,1.33000004291534,2.73000001907349,0,27.3917808532715,laborers/service wrks,married,non.white1,lt-hs,lt15k,3.83333325386047,1.18181812763214,psyemp,0,control,0,3,-1.54818189144135,A,A,A
0,1.66999995708466,1.17999994754791,1,31.8246574401856,professionals,married,white0,highsc,40t49k,3.83333325386047,1.36363637447357,psyump,0,control,0,3,0.183636426925659,A,A,A
0,3.32999992370605,2.08999991416931,0,32.4219169616699,professionals,nevmarr,white0,somcol,25t39k,4.16666650772095,1.81818187236786,psyump,0,control,1,3,-0.271818041801453,B,B,A
0,3.67000007629395,2.73000001907349,1,34.3589057922363,professionals,married,white0,highsc,25t39k,4.33333349227905,1.45454549789429,psyemp,0,control,1,3,-1.2754545211792,A,A,A
1,2.67000007629395,2.64000010490418,0,37.9589042663574,professionals,married,white0,somcol,15t24k,3.5,2.27272725105286,psyemp,1,treat,0,3,-0.367272853851318,B,B,A
1,2,1.26999998092651,0,40.7616424560547,manegerial,married,white0,gradwk,50k+,4.5,1.90909087657928,psyump,1,treat,1,4,0.639090895652771,C,B,B
1,3.67000007629395,2.73000001907349,1,36.8493156433106,professionals,married,white0,highsc,40t49k,4,1.09090912342072,psyemp,1,treat,1,3,-1.63909089565277,A,A,A
1,4,1.54999995231628,1,44.3589057922363,clerical/kindred,divrcd,non.white1,somcol,15t24k,5,1.36363637447357,psyemp,1,treat,1,4,-0.186363577842712,B,B,A
1,3.67000007629395,1.26999998092651,1,53.687671661377,manegerial,divrcd,white0,somcol,25t39k,5,1.45454549789429,psyemp,1,treat,1,4,0.184545516967773,B,B,A
1,2.32999992370605,2.64000010490418,1,35.3424644470215,craftsmen/foremen/kindred,married,white0,somcol,50k+,3.83333325386047,1.63636362552643,psyemp,1,treat,0,3,-1.00363647937775,B,B,A
1,2,1.0900000333786,0,53.8410949707031,craftsmen/foremen/kindred,married,white0,highsc,40t49k,5,1,psyump,0,treat,1,4,-0.0900000333786011,A,A,A
1,3.32999992370605,1.54999995231628,1,31.9835624694824,clerical/kindred,married,non.white1,somcol,25t39k,3.16666674613953,2.63636374473572,psyump,0,treat,0,2,1.08636379241943,B,B,A
1,3.67000007629395,2.64000010490418,0,33.3041114807129,operatives/kindred wrks,divrcd,white0,highsc,15t24k,4,1.09090912342072,psyemp,1,treat,1,3,-1.54909098148346,A,A,A
1,4,2.64000010490418,1,46.4520530700684,craftsmen/foremen/kindred,married,non.white1,highsc,50k+,3.33333325386047,2.18181824684143,psyump,1,treat,0,2,-0.458181858062744,A,A,A
1,3.67000007629395,1.45000004768372,1,35.7506866455078,sales workers,widowed,white0,somcol,15t24k,4,3.09090900421143,psyump,0,treat,1,3,1.64090895652771,B,B,A
0,3.32999992370605,1.63999998569489,0,32.5999984741211,professionals,married,non.white1,gradwk,15t24k,3.66666674613953,2.09090900421143,psyump,0,control,0,3,0.450909018516541,C,B,B
1,4.67000007629395,2.35999989509583,1,48.0109596252441,laborers/service wrks,divrcd,white0,somcol,lt15k,2.66666674613953,3.54545450210571,psyump,1,treat,0,2,1.18545460700989,B,B,A
1,2,1.54999995231628,0,38.5232887268066,clerical/kindred,married,non.white1,somcol,40t49k,3.83333325386047,1.45454549789429,psyemp,1,treat,0,3,-0.0954544544219971,B,B,A
1,3,2.1800000667572,1,29.2493152618408,professionals,married,white0,bach,50k+,4.66666650772095,2.54545450210571,psyump,1,treat,1,4,0.365454435348511,C,B,B
0,3.32999992370605,2.54999995231628,1,69.2027435302734,clerical/kindred,married,white0,highsc,15t24k,4.16666650772095,2.63636374473572,psyump,0,control,1,3,0.0863637924194336,A,A,A
